Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Zone,Letter
1664132242.586004,38,1664146643,0,,42.3391015,-71.08527833333333,9.1,328218.5488331308,4689533.29042709,19,T
1664132243.5855734,39,1664146644,0,,42.33909516666667,-71.08527,9.2,328219.21810008865,4689532.570322942,19,T
1664132244.5867367,40,1664146645,0,,42.33908866666667,-71.08526183333333,9.1,328219.8731830545,4689531.832048509,19,T
1664132245.5858636,41,1664146646,0,,42.33908433333333,-71.0852535,9.2,328220.5478965285,4689531.334029268,19,T
1664132246.5874734,42,1664146647,0,,42.33907933333333,-71.08524533333333,9.2,328221.20706441393,4689530.762318546,19,T
1664132247.5814974,43,1664146648,0,,42.33907383333333,-71.08523733333334,9.1,328221.85114058515,4689530.135423407,19,T
1664132248.5863156,44,1664146649,0,,42.33906833333333,-71.085229,9.0,328222.522677427,4689529.507854916,19,T
1664132249.5859337,45,1664146650,0,,42.339062166666665,-71.08522016666667,8.8,328223.23358984466,4689528.805248122,19,T
1664132250.592693,46,1664146651,0,,42.33905583333333,-71.0852105,8.8,328224.012699962,4689528.082450821,19,T
1664132251.5842333,47,1664146652,0,,42.33905033333333,-71.08520066666667,8.7,328224.8078097282,4689527.451852231,19,T
1664132252.5900145,48,1664146653,0,,42.3390445,-71.0851905,8.7,328225.6294725257,4689526.783566207,19,T
1664132253.9534907,49,1664146654,0,,42.339038,-71.08518083333334,8.7,328226.4081292774,4689526.042262125,19,T
1664132254.590967,50,1664146655,0,,42.339031166666665,-71.0851715,8.7,328227.1584179598,4689525.264617401,19,T
1664132255.585858,51,1664146656,0,,42.339024,-71.08516183333333,8.6,328227.93525971717,4689524.449285245,19,T
1664132256.5919,52,1664146657,0,,42.339016666666666,-71.08515166666666,8.5,328228.7528386946,4689523.614436032,19,T
1664132257.5855768,53,1664146658,0,,42.33900916666666,-71.08514133333334,8.5,328229.5836943292,4689522.760743166,19,T
1664132258.5849173,54,1664146659,0,,42.339001833333334,-71.08513116666667,8.5,328230.40127370285,4689521.925894161,19,T
