Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Zone,Letter
1663954970.8451223,43,1663969372,0,,42.33877,-71.08544666666667,19.4,328203.7784653534,4689496.819972129,19,T
1663954971.8616436,44,1663969373,0,,42.33877,-71.08544666666667,19.3,328203.7784653534,4689496.819972129,19,T
1663954972.8622513,45,1663969374,0,,42.33877,-71.08544666666667,19.2,328203.7784653534,4689496.819972129,19,T
1663954973.8451362,46,1663969375,0,,42.33877,-71.08544833333333,19.2,328203.6411619282,4689496.823339545,19,T
1663954974.861331,47,1663969376,0,,42.33877,-71.08544833333333,19.1,328203.6411619282,4689496.823339545,19,T
1663954975.8614666,48,1663969377,0,,42.33877,-71.08544833333333,19.1,328203.6411619282,4689496.823339545,19,T
1663954976.8442314,49,1663969378,0,,42.33877,-71.08544833333333,19.0,328203.6411619282,4689496.823339545,19,T
1663954977.8439064,50,1663969379,0,,42.33877,-71.08545,18.9,328203.50385850307,4689496.826706965,19,T
1663954978.8453963,51,1663969380,0,,42.33877,-71.08545,18.9,328203.50385850307,4689496.826706965,19,T
1663954979.8445103,52,1663969381,0,,42.33877,-71.08545,18.8,328203.50385850307,4689496.826706965,19,T
1663954980.8441741,53,1663969382,0,,42.33877,-71.08545,18.8,328203.50385850307,4689496.826706965,19,T
1663954981.8441336,54,1663969383,0,,42.33877,-71.08545,18.7,328203.50385850307,4689496.826706965,19,T
1663954982.844184,55,1663969384,0,,42.33877,-71.08545166666667,18.7,328203.36655507574,4689496.830074388,19,T
1663954983.8446035,56,1663969385,0,,42.33877,-71.08545166666667,18.6,328203.36655507574,4689496.830074388,19,T
1663954984.8457682,57,1663969386,0,,42.33877,-71.08545166666667,18.6,328203.36655507574,4689496.830074388,19,T
1663954985.8448658,58,1663969387,0,,42.33877,-71.08545166666667,18.5,328203.36655507574,4689496.830074388,19,T
1663954986.844122,59,1663969388,0,,42.33877,-71.08545166666667,18.5,328203.36655507574,4689496.830074388,19,T
1663954987.844053,60,1663969389,0,,42.33877,-71.08545166666667,18.4,328203.36655507574,4689496.830074388,19,T
1663954988.8442852,61,1663969390,0,,42.33877,-71.08545333333333,18.4,328203.22925165057,4689496.833441813,19,T
1663954989.8448765,62,1663969391,0,,42.33877,-71.08545333333333,18.4,328203.22925165057,4689496.833441813,19,T
1663954990.8460686,63,1663969392,0,,42.33877,-71.08545333333333,18.3,328203.22925165057,4689496.833441813,19,T
1663954991.845154,64,1663969393,0,,42.33877,-71.08545333333333,18.3,328203.22925165057,4689496.833441813,19,T
1663954992.844485,65,1663969394,0,,42.33877,-71.08545333333333,18.2,328203.22925165057,4689496.833441813,19,T
1663954993.8453238,66,1663969395,0,,42.33877,-71.08545333333333,18.2,328203.22925165057,4689496.833441813,19,T
1663954994.8457296,67,1663969396,0,,42.33877,-71.085455,18.2,328203.0919482254,4689496.836809239,19,T
1663954995.8448544,68,1663969397,0,,42.33877,-71.085455,18.1,328203.0919482254,4689496.836809239,19,T
1663954996.84553,69,1663969398,0,,42.33877,-71.085455,18.1,328203.0919482254,4689496.836809239,19,T
1663954997.8456533,70,1663969399,0,,42.33877,-71.085455,18.0,328203.0919482254,4689496.836809239,19,T
1663954998.8455384,71,1663969400,0,,42.33877,-71.085455,18.0,328203.0919482254,4689496.836809239,19,T
1663954999.8453999,72,1663969401,0,,42.33877,-71.085455,18.0,328203.0919482254,4689496.836809239,19,T
1663955000.8454213,73,1663969402,0,,42.33877,-71.085455,17.9,328203.0919482254,4689496.836809239,19,T
1663955001.8453696,74,1663969403,0,,42.33877,-71.08545666666667,17.9,328202.95464479807,4689496.840176671,19,T
1663955002.8448844,75,1663969404,0,,42.33877,-71.08545666666667,17.9,328202.95464479807,4689496.840176671,19,T
1663955003.8446848,76,1663969405,0,,42.33877,-71.08545666666667,17.8,328202.95464479807,4689496.840176671,19,T
1663955004.8453176,77,1663969406,0,,42.33877,-71.08545666666667,17.8,328202.95464479807,4689496.840176671,19,T
1663955005.8456633,78,1663969407,0,,42.33877,-71.08545666666667,17.8,328202.95464479807,4689496.840176671,19,T
1663955006.845304,79,1663969408,0,,42.33877,-71.08545666666667,17.7,328202.95464479807,4689496.840176671,19,T
1663955007.845169,80,1663969409,0,,42.33877,-71.08545666666667,17.7,328202.95464479807,4689496.840176671,19,T
1663955008.8459308,81,1663969410,0,,42.33877,-71.08545666666667,17.7,328202.95464479807,4689496.840176671,19,T
1663955009.845677,82,1663969411,0,,42.33877,-71.08545833333334,17.6,328202.81734137074,4689496.843544104,19,T
1663955010.8452969,83,1663969412,0,,42.33877,-71.08545833333334,17.6,328202.81734137074,4689496.843544104,19,T
1663955011.8444328,84,1663969413,0,,42.33877,-71.08545833333334,17.6,328202.81734137074,4689496.843544104,19,T
1663955012.844978,85,1663969414,0,,42.33877,-71.08545833333334,17.5,328202.81734137074,4689496.843544104,19,T
1663955013.8432195,86,1663969415,0,,42.33877,-71.08545833333334,17.5,328202.81734137074,4689496.843544104,19,T
1663955014.8476086,87,1663969416,0,,42.33877,-71.08545833333334,17.5,328202.81734137074,4689496.843544104,19,T
1663955015.859698,88,1663969417,0,,42.33877,-71.08545833333334,17.5,328202.81734137074,4689496.843544104,19,T
1663955016.8456771,89,1663969418,0,,42.33877,-71.08545833333334,17.4,328202.81734137074,4689496.843544104,19,T
1663955017.8465288,90,1663969419,0,,42.33877,-71.08545833333334,17.4,328202.81734137074,4689496.843544104,19,T
1663955018.846333,91,1663969420,0,,42.33877,-71.08545833333334,17.4,328202.81734137074,4689496.843544104,19,T
1663955019.863358,92,1663969421,0,,42.33877,-71.08546,17.4,328202.6800379476,4689496.846911539,19,T
1663955020.8469918,93,1663969422,0,,42.33877,-71.08546,17.3,328202.6800379476,4689496.846911539,19,T
1663955021.8464947,94,1663969423,0,,42.33877,-71.08546,17.3,328202.6800379476,4689496.846911539,19,T
1663955022.8904057,95,1663969424,0,,42.33877,-71.08546,17.3,328202.6800379476,4689496.846911539,19,T
1663955023.8625803,96,1663969425,0,,42.33877,-71.08546,17.3,328202.6800379476,4689496.846911539,19,T
1663955024.846778,97,1663969426,0,,42.33877,-71.08546,17.2,328202.6800379476,4689496.846911539,19,T
1663955025.8632398,98,1663969427,0,,42.33877,-71.08546,17.2,328202.6800379476,4689496.846911539,19,T
1663955026.8642604,99,1663969428,0,,42.33877,-71.08546,17.2,328202.6800379476,4689496.846911539,19,T
1663955027.8458064,100,1663969429,0,,42.33877,-71.08546,17.2,328202.6800379476,4689496.846911539,19,T
1663955028.845784,101,1663969430,0,,42.33877,-71.08546,17.2,328202.6800379476,4689496.846911539,19,T
1663955029.846241,102,1663969431,0,,42.33877,-71.08546,17.2,328202.6800379476,4689496.846911539,19,T
1663955030.8463771,103,1663969432,0,,42.33877,-71.08546166666666,17.1,328202.54273452016,4689496.850278978,19,T
1663955031.8454695,104,1663969433,0,,42.33877,-71.08546166666666,17.1,328202.54273452016,4689496.850278978,19,T
1663955032.846548,105,1663969434,0,,42.33877,-71.08546166666666,17.1,328202.54273452016,4689496.850278978,19,T
1663955033.8462865,106,1663969435,0,,42.33877,-71.08546166666666,17.1,328202.54273452016,4689496.850278978,19,T
1663955034.8511808,107,1663969436,0,,42.33877,-71.08546166666666,17.1,328202.54273452016,4689496.850278978,19,T
1663955035.8462915,108,1663969437,0,,42.33877,-71.08546166666666,17.1,328202.54273452016,4689496.850278978,19,T
1663955036.8429425,109,1663969438,0,,42.33877,-71.08546166666666,17.0,328202.54273452016,4689496.850278978,19,T
1663955037.8441484,110,1663969439,0,,42.33877,-71.08546166666666,17.0,328202.54273452016,4689496.850278978,19,T
1663955038.8445752,111,1663969440,0,,42.33877,-71.08546166666666,17.0,328202.54273452016,4689496.850278978,19,T
1663955039.8438013,112,1663969441,0,,42.33877,-71.08546166666666,17.0,328202.54273452016,4689496.850278978,19,T
1663955040.8435583,113,1663969442,0,,42.33877,-71.08546166666666,17.0,328202.54273452016,4689496.850278978,19,T
1663955041.844207,114,1663969443,0,,42.33877,-71.08546166666666,16.9,328202.54273452016,4689496.850278978,19,T
1663955042.8465612,115,1663969444,0,,42.33877,-71.08546166666666,16.9,328202.54273452016,4689496.850278978,19,T
1663955043.846585,116,1663969445,0,,42.33877,-71.08546166666666,16.9,328202.54273452016,4689496.850278978,19,T
1663955044.8476343,117,1663969446,0,,42.33877,-71.08546333333334,16.9,328202.40543109283,4689496.853646419,19,T
1663955045.8447137,118,1663969447,0,,42.33877,-71.08546333333334,16.9,328202.40543109283,4689496.853646419,19,T
1663955046.8434198,119,1663969448,0,,42.33877,-71.08546333333334,16.8,328202.40543109283,4689496.853646419,19,T
1663955047.8435056,120,1663969449,0,,42.33877,-71.08546333333334,16.8,328202.40543109283,4689496.853646419,19,T
1663955048.8426797,121,1663969450,0,,42.338766666666665,-71.08547,15.5,328201.8471394391,4689496.496974937,19,T
1663955049.843739,122,1663969451,0,,42.338765,-71.08547333333334,14.9,328201.56799359265,4689496.318639212,19,T
1663955050.8444455,123,1663969452,0,,42.338765,-71.08547333333334,14.5,328201.56799359265,4689496.318639212,19,T
1663955051.8439531,124,1663969453,0,,42.33876333333333,-71.085475,14.3,328201.42615116964,4689496.136936035,19,T
1663955052.8437707,125,1663969454,0,,42.33876333333333,-71.08547666666666,14.1,328201.2888477297,4689496.140303498,19,T
1663955053.8441978,126,1663969455,0,,42.33876166666667,-71.08547666666666,14.0,328201.28430874157,4689495.955232861,19,T
1663955054.8432214,127,1663969456,0,,42.33876166666667,-71.08547666666666,13.9,328201.28430874157,4689495.955232861,19,T
1663955055.8433254,128,1663969457,0,,42.33876166666667,-71.08547833333333,13.8,328201.147005298,4689495.958600326,19,T
1663955056.8451524,129,1663969458,0,,42.33876,-71.08547833333333,13.7,328201.14246630634,4689495.77352969,19,T
1663955057.8436234,130,1663969459,0,,42.33876,-71.08547833333333,13.7,328201.14246630634,4689495.77352969,19,T
1663955058.8439307,131,1663969460,0,,42.33876,-71.08547833333333,13.6,328201.14246630634,4689495.77352969,19,T
1663955059.8413324,132,1663969461,0,,42.33876,-71.08547833333333,13.5,328201.14246630634,4689495.77352969,19,T
1663955060.8434436,133,1663969462,0,,42.33875833333333,-71.08547833333333,13.5,328201.13792731485,4689495.588459052,19,T
1663955061.843988,134,1663969463,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955062.8443036,135,1663969464,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955063.8436027,136,1663969465,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955064.8496807,137,1663969466,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955065.8446834,138,1663969467,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955066.8605826,139,1663969468,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955067.8470454,140,1663969469,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955068.848015,141,1663969470,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955069.8480008,142,1663969471,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955070.8642914,143,1663969472,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955071.8481464,144,1663969473,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955072.8477712,145,1663969474,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955073.8650737,146,1663969475,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955074.8660967,147,1663969476,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955075.8482082,148,1663969477,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955076.8619554,149,1663969478,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955077.865306,150,1663969479,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955078.8478217,151,1663969480,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955079.8471572,152,1663969481,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955080.8500714,153,1663969482,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955081.8456736,154,1663969483,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955082.8477526,155,1663969484,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955083.847922,156,1663969485,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955084.8479278,157,1663969486,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955085.8477414,158,1663969487,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955086.8489902,159,1663969488,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955087.8479548,160,1663969489,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955088.847611,161,1663969490,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955089.8476698,162,1663969491,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955090.8482075,163,1663969492,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955091.8479457,164,1663969493,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955092.8485513,165,1663969494,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955093.848123,166,1663969495,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955094.8486588,167,1663969496,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955095.847852,168,1663969497,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955096.8495216,169,1663969498,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955097.8498044,170,1663969499,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955098.8502312,171,1663969500,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955099.8502057,172,1663969501,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955100.849065,173,1663969502,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955101.8507245,174,1663969503,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955102.8517487,175,1663969504,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955103.8494227,176,1663969505,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955104.851151,177,1663969506,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955105.8505914,178,1663969507,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955106.8477027,179,1663969508,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955107.8489943,180,1663969509,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955108.8493996,181,1663969510,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955109.850853,182,1663969511,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955110.8514588,183,1663969512,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955111.8508775,184,1663969513,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955112.85082,185,1663969514,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955113.8506505,186,1663969515,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955114.8506274,187,1663969516,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955115.850108,188,1663969517,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955116.8510199,189,1663969518,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955117.866309,190,1663969519,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955118.8552492,191,1663969520,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955119.8498564,192,1663969521,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955120.8499908,193,1663969522,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955121.8660495,194,1663969523,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955122.8477361,195,1663969524,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955123.8474157,196,1663969525,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955124.8664732,197,1663969526,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955125.8682308,198,1663969527,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955126.8518906,199,1663969528,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955127.866449,200,1663969529,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955128.8665743,201,1663969530,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955129.8504896,202,1663969531,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955130.8471737,203,1663969532,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955131.8498468,204,1663969533,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955132.8496206,205,1663969534,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955133.8502421,206,1663969535,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955134.8517315,207,1663969536,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955135.8474169,208,1663969537,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955136.8474982,209,1663969538,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955137.850174,210,1663969539,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955138.8506417,211,1663969540,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955139.8502522,212,1663969541,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955140.8480716,213,1663969542,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955141.8506503,214,1663969543,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955142.8504152,215,1663969544,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955143.8514996,216,1663969545,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955144.8500528,217,1663969546,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955145.85675,218,1663969547,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955146.849295,219,1663969548,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955147.848431,220,1663969549,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955148.8489556,221,1663969550,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955149.8541791,222,1663969551,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955150.8540263,223,1663969552,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955151.8533692,224,1663969553,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955152.8536737,225,1663969554,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955153.8523965,226,1663969555,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955154.8500555,227,1663969556,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955155.853293,228,1663969557,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955156.8528512,229,1663969558,0,,42.33875833333333,-71.08548,13.5,328201.0006238619,4689495.59182652,19,T
1663955157.8554313,230,1663969559,0,,42.33875666666667,-71.08548,13.5,328200.99608486687,4689495.406755883,19,T
1663955158.8551795,231,1663969560,0,,42.33875666666667,-71.08548,13.5,328200.99608486687,4689495.406755883,19,T
1663955159.8525226,232,1663969561,0,,42.33875666666667,-71.08548,13.5,328200.99608486687,4689495.406755883,19,T
1663955160.8591745,233,1663969562,0,,42.33875666666667,-71.08548,13.4,328200.99608486687,4689495.406755883,19,T
1663955161.8591688,234,1663969563,0,,42.33875666666667,-71.08548,13.4,328200.99608486687,4689495.406755883,19,T
1663955162.8583632,235,1663969564,0,,42.33875666666667,-71.08548,13.4,328200.99608486687,4689495.406755883,19,T
1663955163.8591669,236,1663969565,0,,42.33875666666667,-71.08548,13.4,328200.99608486687,4689495.406755883,19,T
1663955164.8545282,237,1663969566,0,,42.33875666666667,-71.08548,13.4,328200.99608486687,4689495.406755883,19,T
1663955165.8596613,238,1663969567,0,,42.33875666666667,-71.08548,13.4,328200.99608486687,4689495.406755883,19,T
1663955166.852455,239,1663969568,0,,42.33875666666667,-71.08548,13.4,328200.99608486687,4689495.406755883,19,T
1663955167.8593853,240,1663969569,0,,42.33875666666667,-71.08548,13.4,328200.99608486687,4689495.406755883,19,T
1663955168.8730402,241,1663969570,0,,42.33875666666667,-71.08548,13.4,328200.99608486687,4689495.406755883,19,T
1663955169.8596349,242,1663969571,0,,42.33875666666667,-71.08548,13.4,328200.99608486687,4689495.406755883,19,T
