Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Zone,Letter
1666475022.7357273,964,78223,0,GPS1_Frame,42.325984954833984,-71.09178924560547,42.5,327646.125,4688090.0,19,T
1666475023.7358885,965,78224,0,GPS1_Frame,42.3260612487793,-71.09185028076172,42.70000076293945,327641.28125,4688098.5,19,T
1666475024.7369761,966,78225,0,GPS1_Frame,42.32613754272461,-71.09191131591797,42.79999923706055,327636.6875,4688107.5,19,T
1666475025.7372518,967,78226,0,GPS1_Frame,42.32621765136719,-71.09196472167969,43.0,327632.21875,4688116.5,19,T
1666475026.7372239,968,78227,0,GPS1_Frame,42.3262939453125,-71.0920181274414,43.099998474121094,327628.03125,4688125.0,19,T
1666475027.7381876,969,78228,0,GPS1_Frame,42.326358795166016,-71.0920639038086,43.29999923706055,327624.65625,4688132.0,19,T
1666475028.7363276,970,78229,0,GPS1_Frame,42.32640838623047,-71.09210205078125,43.5,327622.03125,4688137.5,19,T
1666475029.7374558,971,78230,0,GPS1_Frame,42.32645034790039,-71.09212493896484,43.400001525878906,327619.6875,4688142.5,19,T
1666475030.7373965,972,78231,0,GPS1_Frame,42.32649612426758,-71.09215545654297,43.29999923706055,327617.3125,4688147.5,19,T
1666475031.7360055,973,78232,0,GPS1_Frame,42.326541900634766,-71.09219360351562,43.29999923706055,327614.71875,4688152.5,19,T
1666475032.7356923,974,78233,0,GPS1_Frame,42.32659912109375,-71.09223175048828,43.0,327611.4375,4688159.0,19,T
1666475033.7371001,975,78234,0,GPS1_Frame,42.32666015625,-71.09228515625,42.599998474121094,327607.0625,4688166.0,19,T
1666475034.7362876,976,78235,0,GPS1_Frame,42.326717376708984,-71.09236145019531,42.29999923706055,327601.3125,4688172.5,19,T
1666475035.7355566,977,78236,0,GPS1_Frame,42.32676315307617,-71.09245300292969,41.79999923706055,327594.03125,4688178.0,19,T
1666475036.7348542,978,78237,0,GPS1_Frame,42.326805114746094,-71.09254455566406,41.29999923706055,327586.03125,4688182.5,19,T
1666475037.7377489,979,78238,0,GPS1_Frame,42.32683563232422,-71.09264373779297,41.0,327578.15625,4688186.5,19,T
1666475038.7371545,980,78239,0,GPS1_Frame,42.32686233520508,-71.09272766113281,40.79999923706055,327571.5,4688189.0,19,T
1666475039.738337,981,78240,0,GPS1_Frame,42.326873779296875,-71.09278106689453,40.79999923706055,327567.125,4688190.5,19,T
1666475040.7371414,982,78241,0,GPS1_Frame,42.32687759399414,-71.09280395507812,41.0,327565.09375,4688191.0,19,T
1666475041.737061,983,78242,0,GPS1_Frame,42.326881408691406,-71.09281921386719,41.099998474121094,327563.71875,4688191.5,19,T
1666475042.7388844,984,78243,0,GPS1_Frame,42.3268928527832,-71.09285736083984,40.900001525878906,327561.0,4688193.0,19,T
1666475043.7385163,985,78244,0,GPS1_Frame,42.326908111572266,-71.0929183959961,40.70000076293945,327556.09375,4688194.5,19,T
1666475044.7370656,986,78245,0,GPS1_Frame,42.32692337036133,-71.09300231933594,40.79999923706055,327549.0,4688196.5,19,T
1666475045.7386258,987,78246,0,GPS1_Frame,42.326942443847656,-71.09310150146484,40.70000076293945,327540.53125,4688199.0,19,T
1666475046.7385552,988,78247,0,GPS1_Frame,42.32697296142578,-71.09320831298828,40.29999923706055,327531.96875,4688202.5,19,T
1666475047.7391305,989,78248,0,GPS1_Frame,42.326995849609375,-71.09329986572266,40.20000076293945,327524.5,4688205.5,19,T
1666475048.7337677,990,78249,0,GPS1_Frame,42.3270149230957,-71.09337615966797,40.20000076293945,327518.21875,4688208.0,19,T
1666475049.7381086,991,78250,0,GPS1_Frame,42.3270378112793,-71.09345245361328,40.099998474121094,327512.09375,4688210.5,19,T
1666475050.7373338,992,78251,0,GPS1_Frame,42.32706069946289,-71.09353637695312,39.79999923706055,327505.5625,4688213.0,19,T
1666475051.7381985,993,78252,0,GPS1_Frame,42.327083587646484,-71.09362030029297,39.400001525878906,327498.5,4688216.0,19,T
1666475052.7364078,994,78253,0,GPS1_Frame,42.327110290527344,-71.09371948242188,38.900001525878906,327490.59375,4688219.0,19,T
1666475053.7367435,995,78254,0,GPS1_Frame,42.32714080810547,-71.09381866455078,38.599998474121094,327482.03125,4688222.5,19,T
1666475054.737368,996,78255,0,GPS1_Frame,42.32716751098633,-71.09392547607422,38.29999923706055,327473.59375,4688225.5,19,T
1666475055.7374065,997,78256,0,GPS1_Frame,42.32719421386719,-71.0940170288086,38.20000076293945,327466.25,4688228.5,19,T
1666475056.736335,998,78257,0,GPS1_Frame,42.327213287353516,-71.09408569335938,38.099998474121094,327460.40625,4688231.0,19,T
1666475057.7376738,999,78258,0,GPS1_Frame,42.32723617553711,-71.09415435791016,37.900001525878906,327454.8125,4688233.5,19,T
1666475058.7378595,1000,78259,0,GPS1_Frame,42.32725143432617,-71.09422302246094,37.599998474121094,327449.09375,4688236.0,19,T
1666475059.7371497,1001,78260,0,GPS1_Frame,42.327274322509766,-71.09430694580078,37.099998474121094,327442.71875,4688238.5,19,T
1666475060.7349355,1002,78261,0,GPS1_Frame,42.327301025390625,-71.09439849853516,36.599998474121094,327435.09375,4688241.5,19,T
1666475061.7371535,1003,78262,0,GPS1_Frame,42.32733154296875,-71.09449768066406,36.29999923706055,327426.78125,4688245.0,19,T
1666475062.738292,1004,78263,0,GPS1_Frame,42.32735824584961,-71.0946044921875,35.79999923706055,327418.09375,4688248.5,19,T
1666475063.7385712,1005,78264,0,GPS1_Frame,42.327388763427734,-71.09471130371094,35.29999923706055,327409.375,4688251.5,19,T
