Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Zone,Letter
1663955422.865022,91,1663969824,0,,42.338541666666664,-71.08573333333334,16.8,328179.5403591703,4689472.044530233,19,T
1663955423.8501725,92,1663969825,0,,42.338535,-71.08573,16.6,328179.7968089405,4689471.297511952,19,T
1663955424.8553374,93,1663969826,0,,42.33852666666667,-71.08573,16.5,328179.77411134145,4689470.372158788,19,T
1663955425.8668535,94,1663969827,0,,42.33852,-71.08573166666666,16.5,328179.61864929274,4689469.635244128,19,T
1663955426.8510702,95,1663969828,0,,42.33851166666667,-71.08573333333334,16.4,328179.45864768967,4689468.713258839,19,T
1663955427.8499303,96,1663969829,0,,42.338505,-71.08573333333334,16.3,328179.4404895893,4689467.972976309,19,T
1663955428.8506694,97,1663969830,0,,42.338498333333334,-71.08572666666667,16.2,328179.9715475729,4689467.219222298,19,T
1663955429.8526137,98,1663969831,0,,42.33849166666667,-71.08571666666667,16.1,328180.77721374226,4689466.458732628,19,T
1663955430.8473737,99,1663969832,0,,42.33848833333333,-71.08570666666667,16.0,328181.5919590201,4689466.068384318,19,T
1663955431.84894,100,1663969833,0,,42.33848833333333,-71.085695,16.0,328182.5530873105,4689466.044809556,19,T
1663955432.8480773,101,1663969834,0,,42.33849166666667,-71.08568333333334,15.9,328183.52329443156,4689466.391376189,19,T
1663955433.8652816,102,1663969835,0,,42.338495,-71.08567,15.8,328184.63080547896,4689466.734575178,19,T
1663955434.8480392,103,1663969836,0,,42.338498333333334,-71.085655,15.6,328185.8756204266,4689467.074406588,19,T
1663955435.8458815,104,1663969837,0,,42.338503333333335,-71.08564166666666,15.4,328186.9876705585,4689467.602676573,19,T
1663955436.8472886,105,1663969838,0,,42.338505,-71.08563166666667,15.3,328187.81603391207,4689467.767540886,19,T
1663955437.863693,106,1663969839,0,,42.33850833333333,-71.08562333333333,15.2,328188.51163250883,4689468.120843624,19,T
1663955438.8469164,107,1663969840,0,,42.33851166666667,-71.08561333333333,15.1,328189.34453502053,4689468.470778746,19,T
1663955439.847573,108,1663969841,0,,42.338515,-71.085605,15.1,328190.040133461,4689468.824081631,19,T
1663955440.8468752,109,1663969842,0,,42.33851833333333,-71.08559666666666,15.0,328190.7357318333,4689469.177384584,19,T
1663955441.8723857,110,1663969843,0,,42.338521666666665,-71.08559,15.0,328191.29402616376,4689469.534055246,19,T
1663955442.8477182,111,1663969844,0,,42.338525,-71.08558333333333,15.0,328191.8523204344,4689469.8907259535,19,T
1663955443.847975,112,1663969845,0,,42.33852666666667,-71.08557833333333,15.1,328192.26877150766,4689470.065693695,19,T
